CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICR_SAMPLE_METHOD
71358372010538,75809665010538,2006,23,3,67,3,2006,99,10,20,10,20.0,4.5,4.5,3.6,0.4,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358380010538,75809665010538,2006,23,3,67,4,2006,10,10,20,10,60.0,2.3,1.9,1.7,2.8,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358816010538,75806229010538,2006,23,3,647,2,2006,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358356010538,75809665010538,2006,23,3,67,1,2006,0,0,1,0,99.0,0.0,0.0,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358364010538,75809665010538,2006,23,3,67,2,2006,10,10,1,0,99.0,2.8,1.2,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358808010538,75806229010538,2006,23,3,647,1,2006,1,0,10,0,99.0,1.2,0.0,1.4,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358824010538,75806229010538,2006,23,3,647,3,2006,1,0,20,0,99.0,0.8,0.0,1.2,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71358835010538,75806229010538,2006,23,3,647,4,2006,0,0,1,0,99.0,0.0,0.0,1.2,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358499010538,75809765010538,2006,23,3,941,1,2006,1,1,40,1,90.0,5.8,5.7,1.2,0.1,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358515010538,75809765010538,2006,23,3,941,2,2006,10,1,20,1,70.0,3.2,1.0,0.8,0.1,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358530010538,75809765010538,2006,23,3,941,3,2006,0,0,10,1,99.0,0.0,0.0,1.0,0.1,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358540010538,75809765010538,2006,23,3,941,4,2006,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358606010538,75808997010538,2006,23,3,958,1,2006,0,0,10,1,90.0,0.0,0.0,0.6,0.1,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358616010538,75808997010538,2006,23,3,958,2,2006,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358624010538,75808997010538,2006,23,3,958,3,2006,0,0,20,1,99.0,0.0,0.0,1.5,0.1,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358633010538,75808997010538,2006,23,3,958,4,2006,0,0,10,1,99.0,0.0,0.0,0.9,0.3,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358454010538,75789821010538,2006,23,3,1392,1,2006,0,0,1,0,99.0,0.0,0.0,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358467010538,75789821010538,2006,23,3,1392,2,2006,1,0,1,0,99.0,1.9,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358476010538,75789821010538,2006,23,3,1392,3,2006,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358488010538,75789821010538,2006,23,3,1392,4,2006,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71358907010538,75850333010538,2006,23,3,1418,2,2006,0,0,10,1,90.0,0.0,0.0,2.3,0.2,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358917010538,75850333010538,2006,23,3,1418,3,2006,0,0,1,0,99.0,0.0,0.0,0.7,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358928010538,75850333010538,2006,23,3,1418,4,2006,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358553010538,75809153010538,2006,23,3,1878,1,2006,0,0,50,1,60.0,0.0,0.0,1.3,0.1,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358572010538,75809153010538,2006,23,3,1878,2,2006,30,1,20,1,99.0,5.2,0.2,2.0,0.1,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358583010538,75809153010538,2006,23,3,1878,3,2006,10,1,1,0,90.0,1.6,0.2,0.4,0.0,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358596010538,75809153010538,2006,23,3,1878,4,2006,30,0,20,1,99.0,2.3,0.0,2.0,0.1,NIMS_P3_20,2007-10-03 10:46:03,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358007010538,75809490010538,2006,23,3,1943,1,2006,10,1,10,0,30.0,1.5,0.3,1.4,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358016010538,75809490010538,2006,23,3,1943,2,2006,40,10,20,0,20.0,9.0,1.5,0.8,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358030010538,75809490010538,2006,23,3,1943,3,2006,30,0,30,0,40.0,0.4,0.0,1.1,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358052010538,75809490010538,2006,23,3,1943,4,2006,40,0,20,0,50.0,2.8,0.0,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358219010538,75854755010538,2006,23,7,1008,1,2006,0,0,80,0,1.0,0.0,0.0,3.3,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358228010538,75854755010538,2006,23,7,1008,2,2006,0,0,20,0,90.0,0.0,0.0,1.8,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358239010538,75854755010538,2006,23,7,1008,3,2006,0,0,10,0,90.0,0.0,0.0,1.5,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358249010538,75854755010538,2006,23,7,1008,4,2006,10,0,1,0,99.0,3.8,0.0,0.8,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357593010538,75816505010538,2006,23,7,1144,1,2006,10,0,10,0,90.0,3.3,0.0,1.0,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357604010538,75816505010538,2006,23,7,1144,2,2006,1,0,1,0,90.0,0.3,0.0,0.4,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357614010538,75816505010538,2006,23,7,1144,3,2006,1,0,30,0,70.0,0.3,0.0,2.2,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357623010538,75816505010538,2006,23,7,1144,4,2006,10,0,1,0,90.0,0.7,0.0,1.2,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357554010538,75812898010538,2006,23,7,1942,1,2006,0,0,10,0,99.0,0.0,0.0,0.9,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357562010538,75812898010538,2006,23,7,1942,2,2006,0,0,10,0,99.0,0.0,0.0,0.8,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357570010538,75812898010538,2006,23,7,1942,3,2006,30,10,20,0,90.0,8.0,12.0,1.1,0.0,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357581010538,75812898010538,2006,23,7,1942,4,2006,1,0,10,1,99.0,1.0,0.0,1.2,0.2,NIMS_P3_20,2007-10-03 10:46:04,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357123010538,75851799010538,2006,23,9,1569,1,2006,1,0,1,0,99.0,0.3,0.0,0.7,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357131010538,75851799010538,2006,23,9,1569,2,2006,1,0,1,0,99.0,0.3,0.0,0.9,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357139010538,75851799010538,2006,23,9,1569,3,2006,0,0,1,0,99.0,0.0,0.0,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357150010538,75851799010538,2006,23,9,1569,4,2006,1,0,1,0,99.0,0.0,0.0,0.3,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357166010538,75819339010538,2006,23,9,1720,1,2006,0,0,1,0,99.0,0.0,0.0,0.4,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357178010538,75819339010538,2006,23,9,1720,2,2006,10,0,10,0,99.0,4.5,0.0,0.1,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357186010538,75819339010538,2006,23,9,1720,3,2006,0,0,1,0,99.0,0.0,0.0,0.8,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71357195010538,75819339010538,2006,23,9,1720,4,2006,1,0,20,1,99.0,0.3,0.0,0.7,0.2,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357204010538,75821845010538,2006,23,9,1769,1,2006,1,0,80,0,30.0,0.1,0.0,1.8,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357218010538,75821845010538,2006,23,9,1769,2,2006,1,0,10,0,99.0,0.3,0.0,1.5,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357227010538,75821845010538,2006,23,9,1769,3,2006,1,0,99,0,10.0,1.0,0.0,1.9,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357236010538,75821845010538,2006,23,9,1769,4,2006,1,0,99,0,1.0,0.5,0.0,2.3,0.0,NIMS_P3_20,2007-10-03 10:46:05,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357415010538,75822896010538,2006,23,11,1443,1,2006,0,1,80,1,60.0,0.0,1.2,3.9,0.5,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357422010538,75822896010538,2006,23,11,1443,2,2006,10,1,90,10,10.0,8.0,8.0,5.0,3.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357437010538,75822896010538,2006,23,11,1443,4,2006,10,10,80,1,20.0,11.0,13.0,4.0,0.6,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357330010538,75824879010538,2006,23,13,526,1,2006,1,0,50,0,40.0,0.4,0.0,1.1,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357341010538,75824879010538,2006,23,13,526,2,2006,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357349010538,75824879010538,2006,23,13,526,3,2006,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357357010538,75824879010538,2006,23,13,526,4,2006,0,0,10,0,99.0,0.0,0.0,0.9,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357290010538,75826135010538,2006,23,15,1901,1,2006,20,0,0,0,80.0,3.7,0.0,0.7,0.4,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357300010538,75826135010538,2006,23,15,1901,2,2006,20,1,10,0,60.0,1.6,1.0,1.9,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357309010538,75826135010538,2006,23,15,1901,3,2006,10,0,10,0,90.0,2.7,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357318010538,75826135010538,2006,23,15,1901,4,2006,10,0,10,0,80.0,2.7,0.0,2.0,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357513010538,75831364010538,2006,23,17,731,1,2006,10,0,10,0,99.0,4.0,0.0,1.2,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357524010538,75831364010538,2006,23,17,731,2,2006,10,1,80,1,80.0,3.0,5.0,2.0,0.1,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357533010538,75831364010538,2006,23,17,731,3,2006,0,0,10,0,90.0,0.0,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357543010538,75831364010538,2006,23,17,731,4,2006,0,0,10,0,90.0,0.0,0.0,0.6,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357635010538,75831534010538,2006,23,17,1630,1,2006,0,0,10,0,90.0,0.0,0.0,0.9,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357643010538,75831534010538,2006,23,17,1630,2,2006,0,0,1,0,99.0,0.0,0.0,0.2,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357652010538,75831534010538,2006,23,17,1630,3,2006,1,0,10,1,90.0,0.3,0.0,2.2,1.3,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357665010538,75831534010538,2006,23,17,1630,4,2006,80,0,10,0,10.0,3.3,0.0,3.6,0.0,NIMS_P3_20,2007-10-03 10:46:06,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357894010538,75749102010538,2006,23,19,277,1,2006,1,0,10,1,99.0,0.8,0.0,0.3,0.2,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71357905010538,75749102010538,2006,23,19,277,2,2006,20,1,0,0,99.0,3.0,2.0,0.0,0.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357918010538,75749102010538,2006,23,19,277,3,2006,80,1,10,1,99.0,3.5,1.5,0.8,0.6,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357928010538,75749102010538,2006,23,19,277,4,2006,30,1,30,1,99.0,0.8,0.3,2.0,1.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357246010538,75787502010538,2006,23,19,329,1,2006,1,1,10,1,99.0,0.1,0.1,0.4,0.2,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357257010538,75787502010538,2006,23,19,329,2,2006,0,0,1,0,99.0,0.0,0.0,0.7,0.0,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357267010538,75787502010538,2006,23,19,329,3,2006,0,0,1,1,99.0,0.0,0.0,0.5,0.2,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357280010538,75787502010538,2006,23,19,329,4,2006,1,0,20,1,99.0,1.2,0.0,1.5,0.5,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358061010538,75852216010538,2006,23,19,440,1,2006,1,0,20,1,99.0,1.1,0.0,1.9,0.2,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358069010538,75852216010538,2006,23,19,440,2,2006,0,0,10,0,99.0,0.0,0.0,0.4,0.0,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358079010538,75852216010538,2006,23,19,440,3,2006,1,1,50,1,70.0,2.8,1.1,3.0,1.6,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358088010538,75852216010538,2006,23,19,440,4,2006,0,0,20,0,99.0,0.0,0.0,2.5,0.0,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357947010538,75852387010538,2006,23,19,759,1,2006,10,0,10,1,90.0,0.8,0.0,1.6,1.5,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357954010538,75852387010538,2006,23,19,759,2,2006,10,10,90,10,10.0,2.4,2.2,3.9,2.5,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357979010538,75852387010538,2006,23,19,759,3,2006,10,0,40,10,80.0,9.5,0.0,0.6,0.4,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71357995010538,75852387010538,2006,23,19,759,4,2006,1,0,10,1,99.0,0.8,0.0,0.9,0.9,NIMS_P3_20,2007-10-03 10:46:07,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71358402010538,75748886010538,2006,23,19,1145,1,2006,0,0,1,1,99.0,0.0,0.0,0.1,0.1,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358412010538,75748886010538,2006,23,19,1145,2,2006,1,0,10,1,99.0,0.6,0.0,1.0,0.3,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358432010538,75748886010538,2006,23,19,1145,3,2006,0,0,1,1,99.0,0.0,0.0,1.0,0.5,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358445010538,75748886010538,2006,23,19,1145,4,2006,0,0,10,1,99.0,0.0,0.0,1.0,0.2,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358644010538,75852927010538,2006,23,21,123,1,2006,10,0,70,1,20.0,0.4,0.0,0.4,0.1,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358656010538,75852927010538,2006,23,21,123,2,2006,20,0,30,1,30.0,3.6,0.0,2.6,0.5,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358665010538,75852927010538,2006,23,21,123,3,2006,20,0,20,1,30.0,2.3,0.0,2.9,0.5,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358682010538,75852927010538,2006,23,21,123,4,2006,1,0,30,1,50.0,0.5,0.0,0.8,0.3,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358757010538,75761700010538,2006,23,21,278,1,2006,10,0,70,1,60.0,1.3,0.0,3.0,0.1,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358777010538,75761700010538,2006,23,21,278,2,2006,20,1,80,10,90.0,9.0,4.2,3.6,1.2,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:18,489998,1
71358794010538,75761700010538,2006,23,21,278,4,2006,10,1,60,1,80.0,2.5,1.0,2.9,0.1,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358174010538,75762198010538,2006,23,21,1080,1,2006,1,0,10,0,99.0,0.3,0.0,0.2,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358182010538,75762198010538,2006,23,21,1080,2,2006,40,0,10,0,99.0,0.5,0.0,1.8,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358193010538,75762198010538,2006,23,21,1080,3,2006,0,0,30,0,99.0,0.0,0.0,2.3,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358208010538,75762198010538,2006,23,21,1080,4,2006,20,0,50,0,80.0,2.7,0.0,2.9,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358101010538,75761858010538,2006,23,21,1193,1,2006,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358111010538,75761858010538,2006,23,21,1193,2,2006,0,0,20,0,99.0,0.0,0.0,0.1,0.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358119010538,75761858010538,2006,23,21,1193,3,2006,0,0,1,0,90.0,0.0,0.0,0.1,0.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358130010538,75761858010538,2006,23,21,1193,4,2006,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS_P3_20,2007-10-03 10:46:08,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357447010538,75853699010538,2006,23,25,767,1,2006,50,0,50,50,99.0,0.1,0.0,3.2,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357456010538,75853699010538,2006,23,25,767,2,2006,50,0,20,0,99.0,1.0,0.0,3.2,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357466010538,75853699010538,2006,23,25,767,3,2006,30,0,20,1,99.0,0.8,0.0,2.2,0.2,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358139010538,75774138010538,2006,23,25,810,1,2006,40,1,40,0,10.0,8.5,11.0,3.2,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358153010538,75774138010538,2006,23,25,810,3,2006,30,1,10,0,10.0,16.0,18.0,2.6,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358164010538,75774138010538,2006,23,25,810,4,2006,30,1,50,0,10.0,13.0,7.0,2.4,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358262010538,75765147010538,2006,23,25,1207,1,2006,30,0,60,0,30.0,3.1,0.0,2.4,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358278010538,75765147010538,2006,23,25,1207,2,2006,30,0,10,0,99.0,2.4,0.0,2.5,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358293010538,75765147010538,2006,23,25,1207,3,2006,90,1,1,0,99.0,3.8,3.2,3.0,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358307010538,75765147010538,2006,23,25,1207,4,2006,1,0,20,0,99.0,1.8,0.0,2.1,0.0,NIMS_P3_20,2007-10-03 10:46:09,10538,MAHATFIELD,2014-08-04 12:01:04,489998,1
71358693010538,75853472010538,2006,23,25,1439,1,2006,10,0,10,1,10.0,1.5,0.0,1.4,0.6,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358706010538,75853472010538,2006,23,25,1439,2,2006,1,0,60,0,20.0,0.9,0.0,0.7,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358723010538,75853472010538,2006,23,25,1439,3,2006,1,0,40,0,30.0,0.1,0.0,0.4,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358738010538,75853472010538,2006,23,25,1439,4,2006,40,0,10,1,10.0,3.1,0.0,1.3,0.5,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358318010538,75855924010538,2006,23,25,1505,1,2006,10,0,10,0,80.0,3.7,0.0,1.8,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358326010538,75855924010538,2006,23,25,1505,2,2006,40,0,50,0,50.0,3.1,0.0,2.2,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358335010538,75855924010538,2006,23,25,1505,3,2006,40,0,60,10,99.0,5.4,0.0,2.8,0.5,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71358347010538,75855924010538,2006,23,25,1505,4,2006,20,0,50,0,99.0,4.4,0.0,1.4,0.0,NIMS_P3_20,2007-10-03 10:46:10,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
71357367010538,75853840010538,2006,23,27,1847,1,2006,10,0,60,1,99.0,4.2,0.0,2.4,1.4,NIMS_P3_20,2007-10-03 10:46:11,10538,MAHATFIELD,2014-08-04 12:01:05,489998,1
